state_district,election,name,party,incumbent_challenger_open,receipts,from_individuals,from_committees,from_candidate,disbursements,cash_on_hand,debts
IL06,2016,MARSHALL ROBERT,Democratic Party,Challenger,24710.0,500.0,0.0,24210.0,46196.0,314.0,45000.0
IL07,2016,DAVIS DANNY K. MR.,Democratic Party,Incumbent,418288.47,44757.8,373500.0,0.0,338413.99,341426.38,58954.71
IL07,2016,COLLINS FREDERICK,Democratic Party,Challenger,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0
IL07,2016,DAY THOMAS,Democratic Party,Challenger,62346.3,57246.3,5100.0,0.0,62345.72,0.0,1110.0
IL08,2016,BULLWINKEL DEBORAH M,Democratic Party,Open,90728.29,78800.0,5250.0,0.0,90728.29,0.0,0.0
IL08,2016,CULLERTON TOM,Democratic Party,Open,139932.02,116631.07,23300.0,0.0,135009.07,4922.95,0.0
IL08,2016,DICIANNI PETER,Republican Party,Open,202138.56,177628.56,24010.0,0.0,78967.17,123171.39,0.0
IL08,2016,FRASER WILLIAM E,Other,Open,1314.0,871.0,0.0,443.0,889.2,424.8,16625.16
IL08,2016,KRISHNAMOORTHI S. RAJA,Democratic Party,Open,2685568.18,2290104.29,383073.87,12174.74,1522164.11,1163404.07,0.0
IL08,2016,NOLAND MICHAEL,Democratic Party,Open,311618.73,241964.06,69123.0,0.0,311618.73,0.0,0.0
IL08,2016,STRAW ANDREW,Republican Party,Open,4066.91,5.0,0.0,352.61,4066.91,0.0,0.0
IL09,2016,SCHAKOWSKY JANICE D,Democratic Party,Incumbent,1096831.01,806302.61,277250.0,0.0,999961.02,377400.97,0.0
IL09,2016,LASONDE JOAN MCCARTHY,Republican Party,Challenger,94639.09,91264.09,2375.0,1000.0,49767.75,44871.34,2750.0
IL09,2016,WILLIAMS DAVID EARL III,Other,Challenger,90556.66,56662.0,0.0,33694.66,15797.66,78923.02,1288.54
IL10,2016,DOLD ROBERT JAMES JR,Republican Party,Incumbent,3694670.75,1998246.14,1603163.2,0.0,1559312.93,2327014.07,138701.7
IL10,2016,RODKIN ROTERING NANCY,Democratic Party,Challenger,1510208.11,1149399.3,12100.0,347465.47,1508425.76,1782.35,328000.0
IL10,2016,SCHNEIDER BRADLEY SCOTT,Democratic Party,Challenger,2949335.75,2468401.91,459919.56,10400.0,1982794.47,969008.57,5000.0
IL11,2016,FOSTER G. WILLIAM (BILL),Democratic Party,Incumbent,2192906.0,1598885.68,593600.0,0.0,761571.5,2499105.04,1131454.72
IL11,2016,KHOURI TONIA,Republican Party,Challenger,574960.33,312460.0,44100.0,215250.0,402187.64,172772.69,215250.0
IL11,2016,STELLA DOMINICK J. M.D.,Republican Party,Challenger,188763.7,16794.5,0.0,171957.0,187576.34,1187.36,171957.0
IL11,2016,TAMS MICHAEL A,Republican Party,Challenger,25214.69,3712.0,0.0,21418.81,25214.69,0.0,0.0
IL11,2016,WHITE HERMAN,Republican Party,Challenger,77295.0,56195.0,0.0,20100.0,77256.85,38.15,22252.0
IL12,2016,BOST MICHAEL,Republican Party,Incumbent,1826014.98,940307.14,854446.93,0.0,812303.15,1041005.88,29500.0
IL12,2016,BARICEVIC CHARLES JOHN,Democratic Party,Challenger,748791.37,627991.37,115800.0,0.0,329879.59,417411.78,1075.7
IL12,2016,BRADSHAW PAULA,Other,Challenger,0.0,0.0,0.0,0.0,318.0,517.4,0.0
IL12,2016,VOWELL EDWARD F.,Democratic Party,Challenger,41819.28,7250.0,0.0,34569.28,46819.28,-5000.0,0.0
IL13,2016,DAVIS RODNEY L,Republican Party,Incumbent,2088760.01,580421.88,1464618.96,0.0,1012933.11,1202163.94,0.0
IL13,2016,GILL DAVID DR.,Other,Challenger,16463.95,15658.95,0.0,255.0,8336.87,9341.07,0.0
IL13,2016,VANDERSAND ETHAN,Republican Party,Challenger,21371.59,1985.51,0.0,19086.08,21371.59,0.0,0.0
IL13,2016,WICKLUND MARK DAVID,Democratic Party,Challenger,19787.04,6219.89,175.0,13392.15,14126.78,4735.26,0.0
IL14,2016,HULTGREN RANDY,Republican Party,Incumbent,943931.59,254876.56,681645.42,0.0,706888.65,517904.61,0.0
IL14,2016,WALZ JIM,Democratic Party,Challenger,10567.42,8567.42,1000.0,1000.0,5919.34,4648.08,1000.0
IL15,2016,SHIMKUS JOHN M,Republican Party,Incumbent,2609529.79,546503.06,2055791.58,0.0,2854747.8,781617.9,0.0
IL15,2016,MCCARTER KYLE,Republican Party,Challenger,462182.24,331721.93,9764.41,120000.0,458613.92,3568.32,160122.69
IL16,2016,KINZINGER ADAM,Republican Party,Incumbent,1500416.78,541090.68,949600.0,0.0,727599.9,1439456.48,0.0
IL17,2016,BUSTOS CHERI,Democratic Party,Incumbent,2708639.58,1559700.48,1071745.0,0.0,755167.04,2088580.17,0.0
IL18,2016,FLYNN MICHAEL,Republican Party,Open,173899.35,147561.99,26337.36,0.0,173547.97,351.38,1832.23
IL18,2016,LOPEZ ADAM,Democratic Party,Open,13633.02,10433.02,800.0,2400.0,13658.02,0.0,4934.89
IL18,2016,MELLON ROBERT,Democratic Party,Open,21538.0,21538.0,0.0,0.0,19007.0,1265.5,0.0
IL18,2016,RIENTS DONALD RAY,Republican Party,Open,7052.98,1225.0,0.0,5827.98,6871.41,181.57,0.0
IL18,2016,LAHOOD DARIN MCKAY,Republican Party,Incumbent,2167421.11,1258227.77,865044.5,0.0,1703852.48,463568.63,0.0
IL18,2016,MELLON ROB,Democratic Party,Challenger,21538.0,21538.0,0.0,0.0,19007.0,1265.5,0.0
IN01,2016,VISCLOSKY PETER J.,Democratic Party,Incumbent,721370.99,265021.08,453826.28,0.0,648616.61,333722.98,0.0
IN02,2016,WALORSKI SWIHART JACKIE,Republican Party,Incumbent,1404152.37,717134.76,672804.69,0.0,586433.52,1056198.26,0.0
IN02,2016,COLEMAN LYNN CARNELL,Democratic Party,Challenger,290042.87,189526.27,91531.63,651.81,100086.4,189956.47,0.0
IN03,2016,BANKS JAMES E,Republican Party,Open,1061872.34,953162.71,107585.0,1124.63,881847.5,180024.84,109178.28
IN03,2016,BROWN LIZ,Republican Party,Open,388226.29,207013.0,5545.4,175502.48,386896.26,1330.03,100000.0
IN03,2016,GALLOWAY PAMELA GAIL,Republican Party,Open,388095.04,106802.13,8300.0,272992.91,385725.79,2369.25,250000.0
IN03,2016,NIGHTENHELSER TODD ALAN,Democratic Party,Open,2354.6,1889.6,37.23,407.77,715.83,751.42,0.0
IN03,2016,TOM KIP E,Republican Party,Open,992262.07,730912.0,111336.47,150000.0,992262.07,0.0,0.0
IN04,2016,ROKITA THEODORE EDWARD,Republican Party,Incumbent,1032783.77,640808.88,385471.69,0.0,670732.46,1415072.66,0.0
IN04,2016,MAYORAS STEVEN MICHAEL,Other,Challenger,379.49,78.0,0.0,301.49,255.46,124.03,0.0
IN05,2016,BROOKS SUSAN MRS.,Republican Party,Incumbent,1278579.99,522050.92,695706.05,0.0,838085.15,1287155.87,0.0
IN05,2016,DAVIDSON ALLEN RAY,Democratic Party,Challenger,1889.09,0.0,0.0,1889.09,1889.09,0.0,0.0
IN05,2016,DEMAREE ANGELA JO,Democratic Party,Challenger,104735.66,76310.17,20550.0,1558.78,45317.37,59418.29,656.04
IN06,2016,MESSER ALLEN LUCAS,Republican Party,Incumbent,1276271.48,449102.27,820279.49,0.0,1023210.59,714541.71,0.0
IN07,2016,CARSON ANDRE,Democratic Party,Incumbent,887950.94,401200.68,442629.23,0.0,512671.37,1060489.27,0.0
IN07,2016,HARMON WAYNE E,Republican Party,Challenger,636.0,636.0,0.0,0.0,212.0,424.0,0.0
IN07,2016,MINIEAR J D,Republican Party,Challenger,4477.0,2069.0,0.0,2100.0,4466.0,10.0,1690.0
IN07,2016,"PING CATHERINE LOUISE ""CAT""",Republican Party,Challenger,860.0,860.0,0.0,0.0,853.0,2537.0,3081.0
IN07,2016,THOMPSON ANDREW,Other,Challenger,11886.5,6336.5,0.0,5550.0,13348.59,1572.32,5500.0
IN08,2016,BUCSHON LARRY D.,Republican Party,Incumbent,795233.48,245352.0,496625.0,0.0,627821.36,472680.98,1788.2
IN08,2016,DRAKE RON,Democratic Party,Challenger,3550.0,350.0,500.0,2000.0,2681.0,1146.0,0.0
IN08,2016,MOSS RICHARD MARC,Republican Party,Challenger,58255.0,30255.0,0.0,28000.0,56640.12,1614.88,28000.0
IN09,2016,HALL ROBERT,Republican Party,Open,8498.42,7611.0,244.81,642.61,8498.42,0.0,0.0
IN09,2016,HOLLINGSWORTH TREY,Republican Party,Open,2653582.8,28010.5,0.0,2625572.3,2041121.04,612461.76,2480077.81
IN09,2016,HOUCHIN ERIN,Republican Party,Open,524323.77,401540.43,122637.62,0.0,505379.32,18944.45,0.0
IN09,2016,PFAFF JAMES R,Republican Party,Open,31777.63,26357.43,2000.0,3420.2,35605.07,-3827.44,21463.51
IN09,2016,WALTZ DARRYL BRENT JR,Republican Party,Open,309603.49,152078.49,10000.0,113700.0,306298.71,604.78,113700.0
IN09,2016,YODER SHELLI,Democratic Party,Open,628703.92,489549.94,130929.0,724.98,124577.6,504126.32,0.0
IN09,2016,ZOELLER GREGORY FRANCIS MR.,Republican Party,Open,299885.58,271985.58,27400.0,0.0,293811.87,845.94,0.0
IA01,2016,BLUM RODNEY,Republican Party,Incumbent,1660450.78,687276.66,453399.2,500235.6,260646.0,1444362.5,614119.0
IA01,2016,KROEGER GARY,Democratic Party,Challenger,78644.63,78644.63,0.0,0.0,76269.26,2375.37,0.0
IA01,2016,MURPHY PATRICK,Democratic Party,Challenger,259095.85,205656.74,20848.38,15000.0,259237.33,1193.35,0.0
IA01,2016,PATEL RAVI B,Democratic Party,Challenger,820983.42,746802.05,10000.0,64181.37,820983.42,0.0,43349.06
IA01,2016,VERNON MONICA W,Democratic Party,Challenger,1671721.62,1215702.15,316435.93,125800.0,1317461.51,354260.11,114800.0
IA02,2016,LOEBSACK DAVID WAYNE,Democratic Party,Incumbent,1184953.61,473849.6,704694.96,0.0,410550.03,807872.86,0.0
IA02,2016,PETERS CHRISTOPHER CARL,Republican Party,Challenger,74277.45,50066.85,2000.0,22210.6,41590.88,32686.57,10000.0
IA03,2016,YOUNG DAVID,Republican Party,Incumbent,1664398.84,596053.96,994250.0,0.0,446468.49,1247694.56,267400.0
IA03,2016,ADAMS DESMUND DOUGLAS,Democratic Party,Challenger,78803.88,76167.08,2500.0,0.0,74608.53,4195.35,9805.36
IA03,2016,CRAMER ROBERT JAMES,Republican Party,Challenger,2409.76,0.0,0.0,2175.0,2876.59,0.0,0.0
IA03,2016,MOWRER JIM,Democratic Party,Challenger,959100.56,847383.57,101050.0,850.0,802422.18,161507.08,17400.0
IA03,2016,SHERZAN MIKE,Democratic Party,Challenger,865607.88,57161.0,0.0,808446.88,861450.61,4157.27,801500.0
IA04,2016,KING STEVE MR.,Republican Party,Incumbent,722325.25,508228.7,205100.0,0.0,639028.51,219367.05,0.0
IA04,2016,WEAVER KIMBERLY,Democratic Party,Challenger,47988.0,44688.0,3300.0,0.0,31335.41,9681.6,0.0
KS01,2016,HUELSKAMP TIMOTHY A REPRESENTA,Republican Party,Incumbent,676296.19,562894.55,106800.43,0.0,536941.35,625703.75,5375.72
KS01,2016,LAPOLICE ALAN,Other,Challenger,39532.38,39145.0,0.0,0.0,20744.37,22463.96,1163.51
KS01,2016,MARSHALL ROGER W,Republican Party,Challenger,866448.78,553387.55,66950.0,246095.74,623673.03,242775.75,199000.0
KS02,2016,JENKINS LYNN,Republican Party,Incumbent,1712104.8,637206.29,1053250.0,0.0,542887.61,1539930.23,0.0
KS03,2016,YODER KEVIN,Republican Party,Incumbent,1913435.69,919468.29,945950.0,0.0,681300.56,2492908.49,0.0
KS03,2016,GOODE GREGORY MICHAEL LTC(R) SR,Republican Party,Challenger,62176.63,30786.14,0.0,31390.49,20114.68,42061.95,10800.0
KS03,2016,MCLAUGHLIN NATHANIEL WELTON JR,Democratic Party,Challenger,17789.0,570.0,0.0,17219.0,17320.0,469.0,0.0
KS03,2016,SIDIE JAY,Democratic Party,Challenger,104133.0,93133.0,11000.0,0.0,8487.57,95645.43,0.0
KS04,2016,POMPEO MICHAEL RICHARD,Republican Party,Incumbent,792482.91,134298.5,655147.75,0.0,743587.79,1149392.76,0.0
KS04,2016,GIROUX DANIEL BERNARD,Democratic Party,Challenger,169788.0,153443.0,15000.0,1000.0,114303.04,55484.96,0.0
KS04,2016,WALZ-ALLEN MIRANDA,Other,Challenger,38981.93,16881.93,0.0,22100.0,11997.6,26984.33,22100.0
KY01,2016,BATTS JASON,Republican Party,Open,169680.19,134075.04,0.0,35605.15,130783.86,38896.33,25000.0
KY01,2016,COMER JAMES,Republican Party,Open,826099.95,554146.07,163601.11,108352.77,759888.54,66211.41,100000.0
KY01,2016,GASKINS SAMUEL LEWIS,Democratic Party,Open,6951.96,6035.0,0.0,916.96,5975.12,164.78,5681.59
KY01,2016,PAPE MICHAEL J,Republican Party,Open,424854.0,408354.0,11500.0,0.0,424141.01,712.99,0.0
KY02,2016,GUTHRIE S. BRETT HON.,Republican Party,Incumbent,1453907.43,226875.24,1219811.21,0.0,940194.99,1881260.65,0.0
KY03,2016,YARMUTH JOHN A MR,Democratic Party,Incumbent,415903.41,135612.21,279700.81,0.0,445611.72,460228.52,132262.4
KY04,2016,MASSIE THOMAS H.,Republican Party,Incumbent,338841.12,211826.08,71750.0,0.0,271385.85,269729.53,0.0
KY05,2016,ROGERS HAROLD DALLAS,Republican Party,Incumbent,908617.27,235905.18,670099.0,0.0,1007952.03,1029636.16,0.0
KY05,2016,BURK JOHN GUNTHER JR,Republican Party,Challenger,1150.0,150.0,0.0,1000.0,1150.0,0.0,0.0
KY06,2016,BARR GARLAND ANDY,Republican Party,Incumbent,1891628.68,961630.22,922773.9,0.0,897463.65,1482930.36,0.0
KY06,2016,BRILL ROGER Q,Republican Party,Challenger,19990.0,0.0,0.0,19990.0,19308.0,6811.0,19990.0
KY06,2016,COBLENZ MICHAEL,Democratic Party,Challenger,500.0,0.0,0.0,500.0,500.0,0.0,0.0
KY06,2016,KEMPER NANCY JO,Democratic Party,Challenger,225025.53,214150.53,10875.0,0.0,158167.46,66858.07,2466.22
KY06,2016,YOUNG GEOFFREY M,Democratic Party,Challenger,13002.0,2022.0,0.0,10977.0,9668.0,3334.0,10977.0
LA01,2016,SCALISE STEVE MR.,Republican Party,Incumbent,2518134.86,302018.0,280319.86,0.0,1914281.4,1086647.37,0.0
LA02,2016,RICHMOND CEDRIC L.,Democratic Party,Incumbent,724781.07,183356.13,539138.28,0.0,373936.32,482838.88,8000.0
LA02,2016,HOLDEN MELVIN KIP,Democratic Party,Challenger,500.0,0.0,0.0,500.0,180.11,319.89,500.0
LA03,2016,ANGELLE SCOTT MR.,Republican Party,Open,612704.95,339804.95,22900.0,250000.0,11184.05,601520.9,250000.0
LA03,2016,ELLISON GREGORY W LT COL,Republican Party,Open,262015.0,203995.0,3000.0,55020.0,30848.33,231166.67,55000.0
LA03,2016,GEYMANN BRETT F,Republican Party,Open,52100.0,52100.0,0.0,0.0,11919.98,40180.02,0.0
LA03,2016,KNEZEK ERICK,Republican Party,Open,575765.16,124565.16,500.0,450700.0,150622.14,425143.02,456580.45
LA03,2016,RANTZ AUGUST J IV,Republican Party,Open,405847.66,154769.88,0.0,251072.78,6450.21,399397.45,269089.53
LA03,2016,REES GROVER JOSEPH,Republican Party,Open,121350.0,31350.0,0.0,90000.0,582.75,120767.25,76355.68
LA04,2016,BAUCUM RALPH W DR III,Republican Party,Open,342877.88,342356.55,500.0,0.0,28036.8,314841.08,0.0
LA04,2016,GUILLORY ELBERT,Republican Party,Open,12285.16,11285.16,1000.0,0.0,2470.22,9814.94,0.0
LA04,2016,JENKINS OLIVER LTCOL,Republican Party,Open,259369.0,159369.0,0.0,100000.0,6379.29,252989.71,100000.0
LA04,2016,JOHN RICHARD MICHAEL MR.,Republican Party,Open,66447.5,47625.0,0.0,18822.5,19278.76,47168.74,11000.0
LA04,2016,JOHNSON JAMES MICHAEL,Republican Party,Open,155380.0,152380.0,3000.0,0.0,13756.14,141623.86,0.0
LA05,2016,MAYO JAMIE,Democratic Party,Open,9364.0,4715.0,0.0,2649.0,10895.87,249.6,15618.92
LA05,2016,ABRAHAM RALPH LEE DR. JR.,Republican Party,Incumbent,291818.18,99600.0,173945.86,0.0,131640.72,200128.59,100000.0
LA06,2016,GRAVES GARRET,Republican Party,Incumbent,1003372.98,506763.22,493784.25,0.0,683245.92,814864.53,0.0
ME01,2016,PINGREE CHELLIE M,Democratic Party,Incumbent,471952.53,318191.94,111250.0,40986.84,202291.52,485119.54,20000.0
ME01,2016,HOLBROOK MARK IRVING DR,Republican Party,Challenger,43157.81,28318.65,0.0,14089.16,41735.79,1422.02,2875.0
ME01,2016,SMITH ANDE,Republican Party,Challenger,155420.51,134465.05,0.0,20955.46,109761.81,45658.7,0.0
ME02,2016,POLIQUIN BRUCE L,Republican Party,Incumbent,2616352.24,1270166.76,1287727.24,5958.21,496480.16,2128546.05,200000.0
ME02,2016,BALDACCI JOSEPH M.,Democratic Party,Challenger,197991.31,157327.55,2000.0,38663.76,190685.02,6.29,1600.0
ME02,2016,CAIN EMILY,Democratic Party,Challenger,1714860.37,1293516.46,396690.28,0.0,565803.15,1155527.94,0.0
MD01,2016,HARRIS ANDREW P,Republican Party,Incumbent,950520.8,626469.75,322558.37,0.0,501439.72,746679.81,0.0
MD01,2016,IRETON JIM,Democratic Party,Challenger,73891.42,72867.56,1000.0,0.0,61198.13,2484.87,0.0
MD01,2016,JACKSON SEAN M,Republican Party,Challenger,4869.0,4517.0,0.0,352.0,4721.0,148.0,0.0
MD01,2016,SMIGIEL SR. MICHAEL D. MR.,Republican Party,Challenger,30521.14,30521.14,0.0,0.0,30214.52,411.85,1882.24
MD02,2016,RUPPERSBERGER C.A. DUTCH,Democratic Party,Incumbent,806177.55,345598.19,458800.0,0.0,676806.67,1212266.43,0.0
MD02,2016,MCDONOUGH PATRICK L,Republican Party,Challenger,93185.16,91220.16,1965.0,0.0,50430.22,42754.94,0.0
MD02,2016,MORGAN YURIPZY,Republican Party,Challenger,14450.0,6445.0,0.0,8005.0,5090.15,9359.85,6000.0
MD03,2016,SARBANES JOHN P. MR.,Democratic Party,Incumbent,852347.52,852346.52,0.0,0.0,529812.72,1070473.97,0.0
MD03,2016,PLASTER MARK LEROY MD,Republican Party,Challenger,378917.15,204647.1,19807.84,150100.0,193216.79,185700.36,100000.0
MD04,2016,BROWN ANTHONY GREGORY,Democratic Party,Open,1255756.85,655323.84,185749.0,414350.0,1187570.98,68185.87,218250.0
MD04,2016,CHRISTOPHER WARREN,Democratic Party,Open,244709.82,74620.52,0.0,169861.3,126045.81,118664.01,0.0
MD04,2016,DAVIS DERECK EUGENE,Democratic Party,Open,481959.19,413819.9,37390.99,0.0,480866.95,1092.24,0.0
MD04,2016,IVEY GLENN FREDERICK,Democratic Party,Open,1065060.06,988414.07,76645.99,0.0,1067812.84,1959.32,0.0
MD04,2016,PENA-MELNYK JOSELINE A.,Democratic Party,Open,941304.58,761081.49,167374.25,11251.88,941304.58,0.0,0.0
MD04,2016,RANSOM LISA RENEE,Democratic Party,Open,10161.06,6636.49,0.0,3524.57,10161.06,0.0,0.0
MD04,2016,STRAIT TERENCE MICHAEL MR JR,Democratic Party,Open,9668.02,862.73,0.0,7632.38,6623.42,1382.71,0.0
MD04,2016,THORNTON ALVIN,Democratic Party,Open,20624.0,12524.0,0.0,8100.0,20469.48,124.52,8000.0
MD04,2016,TURNER INGRID,Democratic Party,Open,317115.47,94382.0,0.0,222725.0,317115.47,0.0,0.0
MD05,2016,HOYER STENY HAMILTON,Democratic Party,Incumbent,2911167.78,793605.93,1887780.0,0.0,2622137.1,1092066.32,0.0
MD05,2016,ARNESS MARK KENNETH,Republican Party,Challenger,44796.18,5326.0,512.0,31458.18,38155.14,6641.04,26900.0
MD05,2016,BECK CHRISTOPHER T,Democratic Party,Challenger,6125.88,6125.88,0.0,0.0,2677.96,3447.92,0.0
MD05,2016,FADDIS CHARLES,Republican Party,Challenger,254985.22,228135.22,3250.0,23600.0,250111.08,4874.14,50124.58
MD06,2016,DELANEY JOHN K,Democratic Party,Incumbent,1098369.68,549382.63,479100.0,67500.0,782424.13,340449.77,913250.0
MD06,2016,BAKER TERRY,Republican Party,Challenger,32889.5,28551.5,0.0,4338.0,32306.38,583.12,0.0
MD06,2016,FICKER ROBIN K A,Republican Party,Challenger,46638.22,0.0,0.0,46638.22,46479.78,158.44,46638.22
MD06,2016,HOEBER AMIE,Republican Party,Challenger,769182.8,193312.8,13500.0,562000.0,559572.15,209610.65,350000.0
MD06,2016,HOWARD FRANK,Republican Party,Challenger,76562.96,26562.96,0.0,50000.0,76562.96,0.0,0.0
MD06,2016,PAINTER HAROLD WALTON JR,Republican Party,Challenger,22075.0,0.0,0.0,22075.0,22075.0,0.0,0.0
MD06,2016,TRACHTENBERG DUCHY,Democratic Party,Challenger,10500.0,10500.0,0.0,0.0,10000.0,0.0,0.0
MD06,2016,VOGT DAVID E III,Republican Party,Challenger,65845.6,63345.6,0.0,2500.0,65095.14,750.46,0.0
MD07,2016,CUMMINGS ELIJAH E,Democratic Party,Incumbent,873804.7,396713.15,454800.0,0.0,725655.43,1038806.22,0.0
MD08,2016,ANDERSON DAVID M,Democratic Party,Open,132276.22,50745.8,3000.0,78442.42,131241.58,1034.64,1034.64
MD08,2016,BARVE KUMAR,Democratic Party,Open,610971.47,550527.92,52132.0,8311.55,610971.47,6736.73,0.0
MD08,2016,BOLLING DAN,Democratic Party,Open,2600.0,2600.0,0.0,0.0,0.0,2600.0,0.0
MD08,2016,COX DAN,Republican Party,Open,32652.24,21715.0,7101.24,3836.0,12229.36,20422.88,1693.0
MD08,2016,ERVIN VALERIE,Democratic Party,Open,29751.0,24751.0,5000.0,0.0,28213.62,-1688.88,0.0
MD08,2016,JAWANDO WILL MR.,Democratic Party,Open,534410.42,515730.74,15350.0,0.0,533258.74,1151.68,0.0
MD08,2016,MATORY LIZ MS.,Republican Party,Open,41261.97,23924.0,4275.0,12958.0,38772.7,2589.27,624.81
MD08,2016,MATTHEWS KATHLEEN,Democratic Party,Open,2899910.33,2043604.97,211200.0,640000.0,2866680.13,33230.2,250000.0
MD08,2016,RASKIN JAMIE,Democratic Party,Open,2169151.95,1968537.06,195458.86,2700.0,1904104.59,265047.36,0.0
MD08,2016,RUBIN JOEL MARTIN,Democratic Party,Open,290295.62,289795.62,500.0,0.0,282590.28,7705.34,26086.17
MD08,2016,SHUDOFSKY ARYEH,Republican Party,Open,40977.35,38977.35,0.0,2000.0,40892.13,85.22,0.0
MD08,2016,SKOLNICK SHELTON,Republican Party,Open,1200.0,200.0,0.0,1000.0,765.0,434.0,0.0
MD08,2016,SOL-GUTIERREZ ANA,Democratic Party,Open,240671.76,137612.22,7282.55,94500.0,221767.17,18904.59,0.0
MD08,2016,TRONE DAVID,Democratic Party,Open,13421190.31,6726.45,0.0,13414225.0,13326145.54,95044.77,0.0
MD08,2016,WALLACE NANCY,Other,Open,6939.11,5616.11,0.0,1323.0,2571.88,4367.23,1323.0
MA01,2016,NEAL RICHARD E MR.,Democratic Party,Incumbent,1304987.45,359087.79,923351.17,0.0,940611.67,2998983.26,0.0
MA02,2016,MCGOVERN JAMES P,Democratic Party,Incumbent,755467.68,368509.89,381488.78,0.0,710149.76,418965.28,0.0
MA03,2016,TSONGAS NICOLA S,Democratic Party,Incumbent,1025769.12,684408.12,298310.0,0.0,802934.87,624171.98,0.0
MA03,2016,WOFFORD ROSEANN,Republican Party,Challenger,3775.0,3225.0,550.0,0.0,2816.19,2015.03,17900.0
MA04,2016,KENNEDY JOSEPH P III,Democratic Party,Incumbent,2366080.27,1506294.79,665290.0,0.0,1211912.86,2554175.99,0.0
MA04,2016,ROSA DAVID A,Republican Party,Challenger,6861.42,675.0,0.0,6186.42,6186.42,675.0,6186.42
MA05,2016,CLARK KATHERINE,Democratic Party,Incumbent,1007692.73,522417.51,418146.58,0.0,502995.81,808358.3,250000.0
MA06,2016,MOULTON SETH,Democratic Party,Incumbent,2115306.93,1556625.02,529740.0,0.0,955606.51,1196999.35,0.0
MA07,2016,CAPUANO MICHAEL E,Democratic Party,Incumbent,459715.13,115334.11,337600.0,0.0,449923.08,709682.47,0.0
MA08,2016,LYNCH STEPHEN,Democratic Party,Incumbent,865011.5,634509.02,226720.0,0.0,423571.62,848026.62,0.0
MA09,2016,KEATING WILLIAM RICHARD,Democratic Party,Incumbent,879414.81,446938.74,430977.66,0.0,288636.75,637315.43,1700.0
MA09,2016,ALLIEGRO MARK C,Republican Party,Challenger,183026.8,138654.46,1300.0,42000.0,107096.88,75382.43,62030.68
MA09,2016,CATALDO CHRISTOPHER DAVID,Other,Challenger,3126.07,1353.41,0.0,1772.66,3056.21,69.86,0.0
MA09,2016,O'MALLEY THOMAS JOSEPH,Republican Party,Challenger,17843.8,10843.8,0.0,5000.0,13436.03,4457.77,7000.0
MI01,2016,ALLEN JASON EDWARD,Republican Party,Open,282151.16,266666.45,11500.0,3984.71,74903.24,207247.92,2972.89
MI01,2016,BERGMAN JOHN,Republican Party,Open,336275.97,66061.0,0.0,270214.97,94261.35,242014.62,270120.0
MI01,2016,CANNON NELSON JEROME,Democratic Party,Open,46169.63,30793.02,0.0,11708.61,44565.8,1603.83,0.0
MI01,2016,CASPERSON TOM,Republican Party,Open,373768.94,286462.4,53746.0,28000.0,237365.91,136769.63,43000.0
MI01,2016,JOHNSON LONNIE BARTON,Democratic Party,Challenger,1270349.08,978226.28,283800.0,5400.0,1024793.18,245555.9,0.0
MI02,2016,HUIZENGA WILLIAM P THE HON.,Republican Party,Incumbent,886671.69,282033.0,599574.76,0.0,747009.3,455273.13,0.0
MI02,2016,MURPHY DENNIS B,Democratic Party,Challenger,10154.89,3225.36,1000.0,929.53,1618.5,8536.39,924.53
MI03,2016,AMASH JUSTIN,Republican Party,Incumbent,572665.77,536146.53,24700.0,0.0,582407.61,319085.17,0.0
MI03,2016,SMITH DOUGLAS MARK JR,Democratic Party,Challenger,8087.0,2087.0,6000.0,0.0,6946.83,1140.17,0.0
MI04,2016,MOOLENAAR JOHN,Republican Party,Incumbent,685200.52,282105.64,382410.42,0.0,490493.6,222757.48,185659.63
MI05,2016,KILDEE DANIEL T.,Democratic Party,Incumbent,764799.48,307786.94,456962.54,0.0,464572.53,417680.07,0.0
MI06,2016,UPTON FREDERICK STEPHEN,Republican Party,Incumbent,2274027.11,584735.5,1576744.0,0.0,974438.62,1354510.74,0.0
MI06,2016,CLEMENTS PAUL COLIN,Democratic Party,Challenger,625715.73,595441.99,21548.32,7825.0,178264.4,447806.21,0.0
MI07,2016,WALBERG TIMOTHY L HON.,Republican Party,Incumbent,1634871.72,803406.82,736170.0,0.0,469655.07,1484672.01,0.0
MI07,2016,DRISKELL GRETCHEN,Democratic Party,Challenger,1501127.51,1153468.49,286710.02,0.0,498704.77,1002422.74,55000.0
MI08,2016,BISHOP MIKE,Republican Party,Incumbent,1229862.25,508490.92,704334.23,0.0,415358.08,855093.18,20000.0
MI08,2016,GILBERT MELISSA,Democratic Party,Challenger,803985.65,705711.64,97350.0,0.0,654755.34,149230.31,0.0
MI09,2016,LEVIN SANDER M MR,Democratic Party,Incumbent,846225.58,131119.97,708740.0,0.0,754718.17,291172.65,0.0
MI10,2016,ACCAVITTI FRANK MR. JR,Democratic Party,Open,6905.0,5905.0,1000.0,0.0,162.92,6742.08,0.0
MI10,2016,FORLINI ANTHONY G.,Republican Party,Open,78750.0,45050.0,13700.0,20000.0,71030.16,7719.84,20000.0
MI10,2016,MITCHELL PAUL III,Republican Party,Open,2852644.12,88997.44,6950.0,2754677.01,2138665.42,713978.7,2310000.0
