state_district,election,name,party,incumbent_challenger_open,receipts,from_individuals,from_committees,from_candidate,disbursements,cash_on_hand,debts
GA13,2014,OWENS MICHAEL CLAUDE,Democratic Party,Challenger,34330.0,9230.0,0.0,25100.0,37751.39,-3421.39,23600.0
GA14,2014,GRAVES JOHN THOMAS MR. JR.,Republican Party,Incumbent,712102.26,326754.12,370000.0,0.0,610312.23,157736.83,0.0
GA14,2014,HERRON KENNETH LEON SR,Republican Party,Challenger,17250.0,7348.0,0.0,6102.0,17250.0,0.0,0.0
HI01,2014,ANDERSON IKAIKA,Democratic Party,Open,435367.6,411154.96,24200.0,0.0,310671.95,124695.65,2303.66
HI01,2014,CHANG STANLEY,Democratic Party,Open,702673.43,690447.94,12200.0,0.0,530056.79,172616.64,0.0
HI01,2014,DJOU CHARLES K,Republican Party,Open,442847.61,416781.61,20600.0,5000.0,55494.92,401260.82,5000.0
HI01,2014,ESPERO WILLIAM,Democratic Party,Open,116772.78,116017.78,750.0,0.0,97381.22,8674.94,0.0
HI01,2014,KIM DONNA MERCADO,Democratic Party,Open,784659.73,737439.33,47200.0,0.0,202996.97,581662.76,516.53
HI01,2014,MANAHAN JOEY,Democratic Party,Open,82961.87,80361.87,0.0,2600.0,64630.79,18331.08,8000.0
HI01,2014,TAKAI KYLE MARK,Democratic Party,Open,667166.06,590987.59,64177.89,11631.22,313072.65,354093.41,4892.26
HI01,2014,XIAN KATHRYN,Democratic Party,Open,12946.59,12792.59,0.0,154.0,7725.96,5220.63,0.0
HI02,2014,GABBARD TULSI,Democratic Party,Incumbent,1344946.52,1008546.05,326257.0,0.0,692718.42,964611.4,9500.0
ID01,2014,LABRADOR RAUL R. REP.,Republican Party,Incumbent,406377.78,231899.9,169600.0,0.0,240328.27,416521.58,0.0
ID01,2014,RINGO SHIRLEY G,Democratic Party,Challenger,141558.96,119033.96,2500.0,4025.0,127682.08,13876.88,19500.0
ID02,2014,SIMPSON MICHAEL,Republican Party,Incumbent,2300926.46,879551.77,1421374.69,0.0,2099134.82,268282.22,0.0
ID02,2014,SMITH BRYAN,Republican Party,Challenger,854072.36,758418.37,27315.7,66195.32,854029.93,42.43,0.0
ID02,2014,STALLINGS RICHARD ,Democratic Party,Challenger,28424.0,27924.0,0.0,500.0,15732.0,12690.0,0.0
IL01,2014,RUSH BOBBY LEE,Democratic Party,Incumbent,259031.0,22531.0,236500.0,0.0,238832.16,44637.13,25589.43
IL02,2014,BEALE ANTHONY A,Democratic Party,Open,162653.58,129653.58,18000.0,15000.0,206780.14,48.44,3500.0
IL02,2014,HALVORSON DEBORAH L,Democratic Party,Open,75910.0,56060.0,18600.0,0.0,120377.05,0.0,0.0
IL02,2014,HARRIS NAPOLEON B III,Democratic Party,Open,21557.0,1135.0,0.0,20422.0,21557.0,0.0,0.0
IL02,2014,HUTCHINSON TOI,Democratic Party,Open,196558.58,155548.19,40389.3,250.0,326195.68,0.0,0.0
IL02,2014,MCKINLEY PAUL,Republican Party,Open,23124.39,20344.44,2575.0,4.95,22423.2,701.19,0.0
IL02,2014,TROTTER DONNE E,Democratic Party,Open,0.0,0.0,0.0,0.0,14225.0,0.0,0.0
IL02,2014,WASHINGTON JOYCE,Democratic Party,Open,401678.3,61193.3,485.0,335000.0,402182.22,-503.92,315979.97
IL02,2014,KELLY ROBIN L.,Democratic Party,Incumbent,1191279.1,765615.82,425625.0,24.0,1147560.27,241469.46,5000.0
IL02,2014,WALLACE ERIC M.,Republican Party,Challenger,20147.0,20147.0,0.0,0.0,18885.25,1421.76,0.0
IL03,2014,LIPINSKI DANIEL WILLIAM WILLIAM,Democratic Party,Incumbent,618270.6,208304.04,404100.0,0.0,383062.13,1026741.87,0.0
IL04,2014,GUTIERREZ LUIS V,Democratic Party,Incumbent,180404.8,35303.27,135975.0,0.0,322241.83,212556.13,0.0
IL04,2014,EIDENBERG ALEXANDRA CATHERINE,Democratic Party,Challenger,40373.08,37239.5,250.0,2883.08,40717.58,-519.67,0.0
IL05,2014,QUIGLEY MIKE,Democratic Party,Incumbent,674725.69,344775.69,329350.0,0.0,552869.84,495700.57,0.0
IL05,2014,WADE NANCY LYNN,Other,Challenger,6711.0,5292.0,0.0,330.0,2342.0,4459.0,0.0
IL06,2014,ROSKAM PETER,Republican Party,Incumbent,2643875.43,1137871.17,1443315.73,0.0,2543254.32,1143860.44,15607.71
IL07,2014,DAVIS DANNY K. MR.,Democratic Party,Incumbent,368778.54,66450.68,301033.2,0.0,291630.02,283752.1,59083.71
IL08,2014,DUCKWORTH L. TAMMY,Democratic Party,Incumbent,1967487.16,1175137.31,755350.0,0.0,703103.16,1365187.86,0.0
IL08,2014,GOEL MANJU,Republican Party,Challenger,238499.0,205914.0,7575.0,25010.0,238499.0,0.0,0.0
IL08,2014,KAIFESH LAWRENCE JOSEPH,Republican Party,Challenger,240643.21,205163.67,9625.0,23204.54,189973.83,50669.38,23508.25
IL09,2014,SCHAKOWSKY JANICE D,Democratic Party,Incumbent,1120066.41,838768.15,275905.48,300.0,1017388.23,375689.7,0.0
IL09,2014,WILLIAMS DAVID EARL III,Republican Party,Challenger,55435.92,53947.0,0.0,1488.92,55435.92,0.0,1288.54
IL10,2014,SCHNEIDER BRADLEY SCOTT,Democratic Party,Incumbent,2842775.44,2038743.62,795185.95,0.0,953290.39,1903729.22,3042.07
IL10,2014,DOLD ROBERT JAMES JR,Republican Party,Challenger,2300813.28,1907487.74,385800.0,0.0,755498.17,1652608.4,3000.0
IL11,2014,FOSTER G. WILLIAM (BILL),Democratic Party,Incumbent,1917864.97,1285405.56,597493.06,0.0,534243.92,1392618.98,1223334.88
IL11,2014,BALKEMA CHRIS,Republican Party,Challenger,170837.21,59869.0,7500.0,103468.21,170837.21,0.0,0.0
IL11,2014,BAYNE IAN L,Republican Party,Challenger,20302.0,17617.0,0.0,3085.0,20962.0,0.0,0.0
IL11,2014,MILLER ALBERT,Republican Party,Challenger,532349.79,403950.0,8250.0,120149.79,532349.79,0.0,0.0
IL11,2014,ROBBINS CRAIG,Republican Party,Challenger,12155.0,12155.0,0.0,0.0,7793.27,4361.55,0.0
IL11,2014,SENGER DARLENE,Republican Party,Challenger,498728.75,320825.0,172050.0,1000.0,348618.66,150110.09,11055.84
IL12,2014,ENYART WILLIAM L. JR.,Democratic Party,Incumbent,1246750.3,533089.14,698590.0,0.0,582029.01,677498.13,45600.0
IL12,2014,BOST MICHAEL J,Republican Party,Challenger,636563.6,390888.21,240450.59,0.0,288897.89,347665.71,0.0
IL12,2014,BRADSHAW PAULA,Other,Challenger,2932.69,2932.69,0.0,0.0,216.69,3095.24,0.0
IL13,2014,DAVIS RODNEY L,Republican Party,Incumbent,2621131.95,1054705.27,1550195.6,0.0,1306630.86,1331928.07,0.0
IL13,2014,CALLIS ANN,Democratic Party,Challenger,1351879.83,1041197.08,303691.79,1275.0,634675.24,717204.59,0.0
IL13,2014,FIRSCHING MICHAEL,Republican Party,Challenger,0.0,1070.0,0.0,0.0,845.0,1227.0,0.0
IL13,2014,GOLLIN GEORGE,Democratic Party,Challenger,525638.45,358531.38,0.0,166386.75,522046.49,3591.96,165000.0
IL13,2014,GREEN DAVID LEE,Democratic Party,Challenger,200.0,200.0,0.0,0.0,2788.0,0.0,5011.0
IL13,2014,HAROLD ERIKA NATALI LOUISE,Republican Party,Challenger,281372.56,257792.22,17750.0,2549.77,279583.85,1788.71,0.0
IL14,2014,HULTGREN RANDY,Republican Party,Incumbent,904216.31,319201.46,584683.6,0.0,649898.09,309686.81,0.0
IL14,2014,ANDERSON DENNIS,Democratic Party,Challenger,26454.18,24629.7,1500.0,250.0,23249.08,3749.43,59950.0
IL15,2014,SHIMKUS JOHN M,Republican Party,Incumbent,1586384.54,226776.0,1355061.98,0.0,1305317.0,1141997.52,0.0
IL15,2014,THORSLAND ERIC LEE,Democratic Party,Challenger,11971.0,235.0,0.0,995.0,12810.0,1553.0,995.0
IL16,2014,KINZINGER ADAM,Republican Party,Incumbent,1552116.9,648411.59,890501.54,0.0,1093469.87,558634.61,0.0
IL16,2014,HALE JR DAVID JERRY,Republican Party,Challenger,10082.61,10082.61,0.0,0.0,8087.33,1995.28,0.0
IL16,2014,OLSEN RANDALL WAYNE,Democratic Party,Challenger,5568.5,3245.0,350.0,1273.5,5888.1,1832.3,4135.75
IL17,2014,BUSTOS CHERI,Democratic Party,Incumbent,1967677.38,1015160.13,936249.15,0.0,518004.46,1474920.23,0.0
IL17,2014,SCHILLING ROBERT T.,Republican Party,Challenger,665871.32,426423.84,202000.0,0.0,205501.08,500081.43,10000.0
IL18,2014,SCHOCK AARON JON MR.,Republican Party,Incumbent,2166519.69,428922.32,1162645.75,0.0,891969.92,3373057.16,0.0
IL18,2014,MILLER DARREL ERVIN,Democratic Party,Challenger,16505.79,8905.79,2500.0,5000.0,7244.56,9261.23,5000.0
IN01,2014,VISCLOSKY PETER J.,Democratic Party,Incumbent,722276.47,227729.83,488523.56,0.0,651009.43,287330.12,0.0
IN01,2014,LEYVA MARK J,Republican Party,Challenger,4580.0,2530.0,0.0,2000.0,4135.0,493.0,60543.0
IN02,2014,WALORSKI SWIHART JACKIE,Republican Party,Incumbent,1477360.67,765591.37,665694.25,0.0,595541.93,901200.0,0.0
IN02,2014,BOCK JOSEPH,Democratic Party,Challenger,533774.4,377304.4,113770.0,35200.0,256295.2,277479.2,30000.0
IN03,2014,STUTZMAN MARLIN A,Republican Party,Incumbent,1024756.43,435617.84,574504.32,0.0,689818.08,488741.67,19170.02
IN03,2014,KUHNLE JUSTIN JAMES,Democratic Party,Challenger,816.0,796.0,0.0,20.0,760.54,0.0,0.0
IN04,2014,ROKITA THEODORE EDWARD,Republican Party,Incumbent,1110385.56,736018.97,371986.6,0.0,626519.51,1157615.92,0.0
IN04,2014,DALE JOHN,Democratic Party,Challenger,16967.78,16467.78,500.0,0.0,13166.95,3799.22,0.0
IN05,2014,BROOKS SUSAN MRS.,Republican Party,Incumbent,1224396.95,668764.11,526669.65,0.0,619727.66,779790.81,0.0
IN05,2014,DAVIDSON ALLEN RAY,Democratic Party,Challenger,5088.58,0.0,0.0,5088.58,5088.58,0.0,0.0
IN05,2014,DENNEY SHAWN ALLEN,Democratic Party,Challenger,1077.0,1077.0,0.0,0.0,916.0,160.0,0.0
IN05,2014,FORD DAVID WILLIAM,Democratic Party,Challenger,11787.27,11787.27,0.0,0.0,11787.27,0.0,0.0
IN05,2014,KROM JOHN P,Other,Challenger,2755.0,373.0,0.0,2381.0,2721.0,33.0,2256.0
IN05,2014,STOCKDALE DAVID S,Republican Party,Challenger,21460.0,20560.0,0.0,900.0,21321.77,138.23,0.0
IN06,2014,MESSER ALLEN LUCAS,Republican Party,Incumbent,900485.31,460171.34,407713.7,0.0,515309.99,447787.03,5250.0
IN06,2014,SIEKMAN LANE ARTHUR,Democratic Party,Challenger,2816.2,1445.0,0.0,1371.2,1735.69,1435.28,500.0
IN07,2014,CARSON ANDRE,Democratic Party,Incumbent,839706.95,412696.45,418637.78,0.0,509596.15,642586.86,1500.0
IN07,2014,FECTEAU BRIAN,Republican Party,Challenger,465.0,0.0,0.0,465.0,5423.0,11.0,0.0
IN07,2014,HARMON WAYNE EDWARD,Republican Party,Challenger,2414.13,0.0,0.0,296.0,2343.0,72.0,0.0
IN07,2014,MINIEAR J D,Republican Party,Challenger,14810.0,14210.0,0.0,600.0,14811.0,0.0,0.0
IN07,2014,SMITH GORDON E,Republican Party,Challenger,4080.0,80.0,0.0,4080.0,3870.0,239.0,4000.0
IN08,2014,BUCSHON LARRY D,Republican Party,Incumbent,873379.78,486024.62,380588.13,0.0,388915.86,484552.77,0.0
IN08,2014,HORNING ANDREW MICHAEL,Other,Challenger,2941.0,2435.0,0.0,506.0,1388.0,1552.0,0.0
IN08,2014,MCNEIL ANDREW TOBIAS,Republican Party,Challenger,31849.98,28651.0,0.0,3198.98,31849.98,0.0,0.0
IN08,2014,SPANGLER TOM,Democratic Party,Challenger,13271.6,3271.6,7500.0,0.0,7556.18,5715.42,0.0
IN09,2014,YOUNG TODD CHRISTOPHER,Republican Party,Incumbent,1612964.91,1052853.62,559754.9,0.0,732668.46,890586.93,0.0
IN09,2014,BAILEY BILL,Democratic Party,Challenger,43526.27,20384.0,50.0,20592.27,42519.75,1006.52,18958.14
IN09,2014,MILLER JEFFREY S,Democratic Party,Challenger,3782.0,1750.0,0.0,1738.0,3780.0,0.0,0.0
IA01,2014,BLUM RODNEY LELAND,Republican Party,Open,484352.12,355869.46,21000.0,107482.66,222634.79,261717.33,0.0
IA01,2014,BOLIVER GAIL ELDRED,Republican Party,Open,7701.0,3701.0,0.0,4000.0,6601.01,1099.18,14813.37
IA01,2014,DANDEKAR SWATI ARVIND,Democratic Party,Open,733344.16,628662.24,37350.0,67282.42,733344.16,0.0,50000.0
IA01,2014,KAJTAZOVIC ANESA,Democratic Party,Open,279709.22,267776.22,0.0,0.0,275453.63,4255.59,5142.93
IA01,2014,MURPHY PATRICK JOSEPH,Democratic Party,Open,733522.5,514046.0,201571.5,17609.0,602783.67,130738.83,0.0
IA01,2014,O'BRIEN DAVID A,Democratic Party,Open,395266.66,369048.74,5020.0,21172.71,394093.98,1172.68,18000.0
IA01,2014,RATHJE STEVEN RICHARD,Republican Party,Open,185181.58,185173.84,0.0,0.0,147865.07,37316.51,0.0
IA01,2014,ROGERS WALT,Republican Party,Open,149395.19,148680.0,72.1,500.0,148368.99,1026.2,0.0
IA01,2014,VERNON MONICA W,Democratic Party,Open,885346.18,496180.17,270.0,388767.62,883220.59,2125.59,0.0
IA02,2014,LOEBSACK DAVID WAYNE,Democratic Party,Incumbent,996338.0,440848.24,551100.0,0.0,308752.99,709421.75,0.0
IA02,2014,LOFGREN MARK S,Republican Party,Challenger,167531.21,107190.9,1600.0,58740.31,162661.47,4869.74,45000.0
IA02,2014,MILLER-MEEKS MARIANNETTE ,Republican Party,Challenger,375618.1,331579.61,39000.0,5038.49,102370.09,273598.01,10605.55
IA02,2014,WALDREN MATTHEW C,Republican Party,Challenger,1760.0,260.0,0.0,1500.0,1484.82,171.5,1500.0
IA03,2014,APPEL STACI,Democratic Party,Open,1189573.88,892708.6,293438.03,0.0,463961.77,725612.11,0.0
IA03,2014,CRAMER ROBERT JAMES,Republican Party,Open,734613.0,234613.0,0.0,500000.0,731548.36,3064.64,500058.01
IA03,2014,SCHULTZ MATTHEW DAVID,Republican Party,Open,287188.65,258795.71,28373.86,0.0,278502.06,8686.59,0.0
IA03,2014,SHAW MONTE,Republican Party,Open,359318.27,280663.21,43530.75,35124.31,354767.25,4551.02,44658.09
IA03,2014,SHERZAN MICHAEL THOMAS,Democratic Party,Open,225531.14,80230.0,0.0,145301.0,225531.14,0.0,0.0
IA03,2014,WRIGHT EDWARD BENEDICT,Other,Open,2916.33,200.0,0.0,2716.33,1666.33,1250.0,0.0
IA03,2014,YOUNG DAVID,Republican Party,Open,828421.68,467625.92,82890.98,275408.18,740854.04,87567.39,372801.55
IA03,2014,ZAUN BRAD,Republican Party,Open,105037.0,105037.0,0.0,0.0,106657.16,-1620.16,0.0
IA04,2014,KING STEVE MR.,Republican Party,Incumbent,1087482.57,832215.96,236824.44,0.0,764002.79,442672.92,0.0
IA04,2014,MOWRER JIM,Democratic Party,Challenger,1129192.04,933323.14,195668.13,0.0,415042.52,714149.52,0.0
KS01,2014,HUELSKAMP TIMOTHY A REPRESENTA,Republican Party,Incumbent,648300.65,465834.27,178800.0,0.0,332772.9,834657.8,5375.72
KS01,2014,LAPOLICE ALAN,Republican Party,Challenger,131053.04,127918.05,0.0,3000.0,40062.65,90990.39,4163.51
KS01,2014,ROTH KENT,Republican Party,Challenger,26494.77,11460.14,0.0,15034.63,26494.77,0.0,0.0
KS01,2014,SHEROW JAMES EARL,Democratic Party,Challenger,67617.89,67617.89,0.0,0.0,57190.36,10427.53,0.0
KS02,2014,JENKINS LYNN,Republican Party,Incumbent,1731670.05,698141.16,1028365.12,0.0,532393.99,1996842.0,0.0
KS02,2014,TUCKER JOSHUA JOEL,Republican Party,Challenger,6821.93,6821.93,0.0,0.0,456.93,6365.0,0.0
KS02,2014,WAKEFIELD MARGIE,Democratic Party,Challenger,490423.8,424173.8,61750.0,0.0,254659.48,235764.32,2981.89
KS03,2014,YODER KEVIN,Republican Party,Incumbent,1631500.13,1019607.7,610037.09,0.0,506423.85,2208215.07,0.0
KS03,2014,KULTALA KELLY D,Democratic Party,Challenger,156509.05,144072.01,6750.0,0.0,56729.01,99780.04,0.0
KS04,2014,POMPEO MICHAEL R,Republican Party,Incumbent,1864160.43,903268.14,953782.96,0.0,1272818.47,1846718.6,0.0
KS04,2014,TIAHRT TODD,Republican Party,Challenger,141344.54,90344.54,0.0,51000.0,16768.49,124576.05,52740.0
KY01,2014,WHITFIELD EDWARD,Republican Party,Incumbent,1532043.55,285336.0,1187456.7,0.0,786751.83,2245477.35,0.0
KY02,2014,GUTHRIE STEVEN BRETT,Republican Party,Incumbent,1468022.43,427402.75,1035204.04,0.0,751259.52,1542397.28,0.0
KY02,2014,LEACH RONALD ALLEN,Democratic Party,Challenger,111905.66,34928.39,0.0,65427.27,106374.19,5531.47,13029.63
KY03,2014,YARMUTH JOHN A,Democratic Party,Incumbent,528042.29,198053.18,328935.71,0.0,318043.59,716741.99,132262.4
KY03,2014,MCFARLANE MICHAEL,Republican Party,Challenger,108743.08,108733.55,0.0,0.0,50535.78,58207.3,0.0
KY04,2014,MASSIE THOMAS H.,Republican Party,Incumbent,547487.06,308169.25,238177.53,0.0,395146.74,275409.43,25000.0
KY05,2014,ROGERS HAROLD D,Republican Party,Incumbent,903163.78,247418.0,652890.0,0.0,856977.01,968109.17,0.0
KY05,2014,STEPP KENNETH STEPHENSON,Democratic Party,Challenger,2305.0,1574.0,0.0,730.0,2305.0,0.0,0.0
KY06,2014,BARR GARLAND ANDY,Republican Party,Incumbent,2082648.1,1128490.38,891684.26,0.0,751101.1,1367301.82,0.0
KY06,2014,COBLENZ MICHAEL,Democratic Party,Challenger,8206.0,7600.0,0.0,606.0,8004.0,0.0,0.0
KY06,2014,JENSEN ELISABETH,Democratic Party,Challenger,636623.53,460958.41,75162.92,100000.0,360311.96,276311.57,120256.75
KY06,2014,PALUMBO JOSEPH E,Democratic Party,Challenger,149722.71,85440.0,2500.0,11782.71,145440.53,4282.18,50000.0
KY06,2014,YOUNG GEOFFREY M,Democratic Party,Challenger,51253.0,650.0,0.0,50600.0,47799.73,23947.35,50600.0
LA01,2014,SCALISE STEVE MR.,Republican Party,Incumbent,1425973.57,567158.5,854339.38,0.0,1168222.75,858641.66,0.0
LA02,2014,RICHMOND CEDRIC L,Democratic Party,Incumbent,931447.27,261185.25,669632.02,0.0,462209.53,484649.49,24446.5
LA02,2014,LANDRIEU GARY C,Democratic Party,Challenger,250.0,250.0,0.0,0.0,0.0,0.0,0.0
LA03,2014,BOUSTANY CHARLES W. DR. JR.,Republican Party,Incumbent,1636815.04,728812.41,899240.41,0.0,913941.09,913242.02,0.0
LA04,2014,FLEMING JOHN C MR. JR.,Republican Party,Incumbent,1301621.17,1110530.37,188975.0,0.0,690433.19,1092399.41,148735.08
LA05,2014,HOLLOWAY CLYDE C,Republican Party,Open,308478.6,161699.0,0.0,146779.6,125916.96,200969.37,165150.0
LA05,2014,HUNTER MARCUS LAMAR,Democratic Party,Open,14900.0,8100.0,0.0,6800.0,7368.0,2581.0,0.0
LA05,2014,JOHNSON ROBERT ALLEN,Democratic Party,Open,198600.13,182100.0,16500.13,0.0,198600.13,0.0,0.0
LA05,2014,MORRIS JOHN CLYDE III,Republican Party,Open,676417.18,317167.18,6250.0,352000.0,675353.91,1543.47,352000.0
LA05,2014,RISER HARTWELL NEIL JR,Republican Party,Open,1101199.23,949699.23,151500.0,0.0,1087260.28,13938.95,13050.0
LA05,2014,RUSSELL WELDON,Democratic Party,Open,56450.0,11150.0,0.0,45300.0,52282.94,4167.06,45000.0
LA05,2014,WEATHERLY PHILLIP BLAKE,Republican Party,Open,5600.0,600.0,0.0,5000.0,4793.68,806.32,1000.0
LA05,2014,MCALLISTER VANCE MICHAEL,Republican Party,Incumbent,1001105.28,185590.38,127848.63,685400.0,994526.16,6579.12,620429.42
LA05,2014,ABRAHAM RALPH LEE,Republican Party,Challenger,111729.49,107723.49,0.0,4000.0,11071.96,100657.53,0.0
LA05,2014,BROWN HARRIS,Republican Party,Challenger,235150.0,185150.0,0.0,50000.0,2152.15,232997.85,50000.0
LA05,2014,DASHER ZACH,Republican Party,Challenger,174455.0,174455.0,0.0,0.0,2834.57,171620.43,0.0
LA05,2014,MAYO JAMIE,Democratic Party,Challenger,44960.0,38960.0,6000.0,0.0,44960.0,0.0,0.0
LA05,2014,TARPLEY EDWARD L JR,Republican Party,Challenger,30444.93,30444.93,0.0,0.0,18727.11,11717.82,0.0
LA06,2014,BELL ROBERT (BOB) CAPT,Republican Party,Open,5027.52,3535.0,0.0,63.0,4947.0,79.0,0.0
LA06,2014,CLAITOR DANIEL A,Republican Party,Open,220944.11,195458.46,14601.14,10884.51,92326.69,128617.42,0.0
LA06,2014,DIETZEL  PAUL II,Republican Party,Open,429201.3,411971.12,15325.0,1738.93,317701.59,111499.71,0.0
LA06,2014,EDWARDS EDWIN WASHINGTON,Democratic Party,Open,210476.42,201776.42,8700.0,0.0,69134.22,141342.2,3121.42
LA06,2014,FELDER CASSIE ERIN,Republican Party,Open,83380.0,80880.0,2500.0,0.0,57740.03,25639.97,0.0
LA06,2014,GRAVES GARRET,Republican Party,Open,814932.15,742772.53,72159.62,0.0,92861.53,722070.62,0.0
LA06,2014,MCCULLOCH CRAIG,Republican Party,Open,257176.0,55176.0,1000.0,201000.0,163807.72,93368.28,201000.0
LA06,2014,THOMAS CHARLES 'TREY' DR III,Republican Party,Open,135387.19,131537.19,3500.0,350.0,53344.2,82042.99,62686.06
LA06,2014,WARD RICHARD J III,Republican Party,Open,6100.0,5100.0,0.0,1000.0,6100.0,0.0,0.0
LA06,2014,WHITNEY LENAR,Republican Party,Open,123172.76,121672.76,1500.0,0.0,18220.42,104952.34,0.0
ME01,2014,PINGREE CHELLIE M,Democratic Party,Incumbent,303456.37,237984.69,59500.0,3420.04,151357.27,313519.68,20000.0
ME01,2014,MISIUK ISAAC JAMES,Republican Party,Challenger,15185.28,10185.28,5000.0,0.0,13896.94,1288.34,0.0
ME02,2014,CAIN EMILY ANN,Democratic Party,Open,866502.99,712101.63,149390.0,0.0,623291.69,243211.3,0.0
ME02,2014,JACKSON TROY,Democratic Party,Open,329503.03,264753.03,63750.0,1000.0,327423.57,2079.46,0.0
ME02,2014,POLIQUIN BRUCE L,Republican Party,Open,836928.42,696980.2,10500.0,128266.96,545620.78,291503.64,13500.0
ME02,2014,RAYE KEVIN L.,Republican Party,Open,386706.97,339920.1,43500.0,3286.87,382130.15,4866.34,0.0
ME02,2014,RICHARDSON RALPH BLAINE,Other,Open,5550.73,5550.73,0.0,0.0,5268.56,282.17,0.0
ME02,2014,SMITH ALDEN,Democratic Party,Open,83112.92,12695.0,0.0,70000.0,74682.97,-1404.05,60000.0
ME02,2014,WILLETTE ALEXANDER REGINALD,Republican Party,Open,9543.0,8544.0,999.0,0.0,9543.0,0.0,0.0
MD01,2014,HARRIS ANDREW P,Republican Party,Incumbent,987705.65,609585.86,376076.18,0.0,429827.0,727958.47,0.0
MD01,2014,GOFF JONATHAN MARVIN JR,Republican Party,Challenger,13194.73,2930.0,0.0,10264.73,13087.52,107.21,0.0
MD01,2014,LA FERLA JOHN JAMES DR,Democratic Party,Challenger,292350.3,269667.29,1000.0,364.0,277577.35,19094.49,21000.0
MD01,2014,TILGHMAN WILLIAM F,Democratic Party,Challenger,295462.57,178412.03,0.0,117050.33,288761.63,6700.94,112000.0
MD02,2014,RUPPERSBERGER C.A. DUTCH,Democratic Party,Incumbent,766842.52,204050.38,555466.91,0.0,694561.89,963245.12,0.0
MD02,2014,BANACH DAVID MICHAEL,Republican Party,Challenger,896.0,506.0,0.0,390.0,601.0,295.0,0.0
MD02,2014,RUNDQUIST PAUL ANDREW,Democratic Party,Challenger,11758.0,7565.0,0.0,138.0,7903.0,0.0,0.0
MD02,2014,SCHLAKMAN IAN ANDREW,Other,Challenger,2212.18,1912.0,0.0,300.0,1942.12,270.06,0.0
MD03,2014,SARBANES JOHN PETER SPYROS,Democratic Party,Incumbent,712975.37,712975.37,0.0,0.0,508787.32,933086.16,0.0
MD03,2014,MOLYETT MATTHEW DAVID,Democratic Party,Challenger,4381.34,23.68,0.0,4357.66,578.68,3802.66,0.0
MD04,2014,EDWARDS DONNA FERN,Democratic Party,Incumbent,448813.61,146896.05,296900.0,0.0,377291.54,92456.25,10020.0
MD04,2014,CHRISTOPHER WARREN,Democratic Party,Challenger,169823.22,105748.98,0.0,64074.24,180999.03,-11175.81,10200.0
MD04,2014,HOYT NANCY JONES,Republican Party,Challenger,37609.28,3739.97,0.0,28869.31,28474.9,9134.38,22000.0
MD05,2014,HOYER STENY HAMILTON,Democratic Party,Incumbent,3088426.3,969131.0,1866625.0,0.0,2368387.12,1497071.27,0.0
MD06,2014,DELANEY JOHN K,Democratic Party,Incumbent,887641.72,371348.24,435681.0,76816.91,583941.74,306830.37,680066.91
MD06,2014,BONGINO DANIEL,Republican Party,Challenger,603550.91,559518.54,43096.7,0.0,571424.96,32125.95,14137.34
MD06,2014,PAINTER HAROLD WALTON,Republican Party,Challenger,12544.0,0.0,0.0,12544.0,12544.0,0.0,0.0
MD06,2014,VOGT DAVID EDWARD III,Republican Party,Challenger,19646.99,18330.99,0.0,1316.0,19647.0,0.0,0.0
MD07,2014,CUMMINGS ELIJAH E,Democratic Party,Incumbent,696507.95,243020.3,445807.0,0.0,522292.05,954268.28,0.0
MD08,2014,VAN HOLLEN CHRISTOPHER,Democratic Party,Incumbent,693855.46,154283.0,477500.0,0.0,795872.75,1894153.96,2209.56
MA01,2014,NEAL RICHARD E MR.,Democratic Party,Incumbent,1306965.42,239392.93,1044609.91,0.0,930161.74,2443397.68,0.0
MA02,2014,MCGOVERN JIM,Democratic Party,Incumbent,653894.07,389277.98,261850.0,0.0,637112.99,371032.1,0.0
MA02,2014,DUBRULE DANIEL D,Republican Party,Challenger,251.0,251.0,0.0,0.0,12000.0,-11749.0,0.0
MA03,2014,TSONGAS NICOLA S,Democratic Party,Incumbent,919580.56,686146.01,227025.0,0.0,560950.73,490960.75,0.0
MA03,2014,IMHOLT TIMOTHY JAMES,Republican Party,Challenger,5745.0,1000.0,0.0,3535.0,5745.0,0.0,0.0
MA03,2014,WOFFORD ROSEANN EHRHARD,Republican Party,Challenger,2440.43,1150.0,0.0,1040.43,1143.65,1296.78,2285.79
MA04,2014,KENNEDY JOSEPH P III,Democratic Party,Incumbent,2186636.02,1832165.3,330983.77,0.0,1166855.9,1354534.49,0.0
MA05,2014,KOUTOUJIAN PETER J,Democratic Party,Open,1046792.31,995343.49,48975.0,0.0,1046792.31,0.0,0.0
MA05,2014,STOPA MICHAEL P,Republican Party,Open,7327.33,5537.0,0.0,0.0,4975.83,5547.02,8895.57
MA05,2014,CLARK KATHERINE,Democratic Party,Incumbent,2013073.74,1462376.55,298939.31,250000.0,1539510.48,473563.26,250000.0
MA05,2014,BROWNSBERGER WILLIAM N,Democratic Party,Challenger,646266.62,643081.35,100.0,537.99,645856.13,410.49,0.0
MA05,2014,LONG MARTIN,Democratic Party,Challenger,23870.0,6095.0,0.0,17580.0,22117.0,1750.0,15000.0
MA05,2014,SCHWARTZ SHELDON ELLIOTT,Democratic Party,Challenger,200626.66,0.0,0.0,200626.66,170532.21,30094.45,200626.66
MA05,2014,SCIORTINO CARL M JR,Democratic Party,Challenger,788287.24,756647.96,28629.28,10.0,788287.24,0.0,0.0
